t_lower_q,t_higher_q,t_median,t_max,t_min,t_mean,t_std,u_lower_q,u_higher_q,u_median,u_max,u_min,u_mean,u_std,congestion,throughput,num_sample,reward
3973.1140800000003,12479.259949,9673.4335975,28391.842224000004,174.196568,9607.699544634615,6471.814154742055,0.2691683391,0.7097960556000001,0.39668153021249997,1.0,0.017419656800000002,0.4868398017828846,0.28889626626166837,0.09615384615384616,499600.37632100005,1,1.643287008420504
4153.222798999999,12697.825337999999,9943.105230000001,26149.613710999995,412.818599,9603.725338961538,5764.407805054589,0.2714355641,0.7005505008000001,0.41479259572000005,1.0,0.0412818599,0.5025016559636539,0.2800769448176088,0.11538461538461539,499393.71762599994,1,1.2531594903234207
4474.855346,12515.529399000001,8906.314233500001,28823.511793,0.0,9563.070005153846,6560.626166357849,0.27026091924,0.6861668077,0.4314044556999999,1.0,0.0,0.48562708957548073,0.27283267024480706,0.09615384615384616,497279.64026799996,1,1.3399941576823229
5392.886606999999,12195.740275,9898.31503,32729.167012,1534.366349,9923.942042461538,6228.643622911684,0.2880219632,0.6790253806400001,0.4341802135,1.0,0.15343663489999998,0.5100535674892307,0.26353990498938357,0.11538461538461539,516044.986208,1,3.3807080191345658
3395.1194809999997,12951.433045,8619.5043625,34272.800347000004,412.818599,9913.929680942307,7554.2034239499635,0.2606559273,0.6706292739599999,0.42854981574999995,1.0,0.0412818599,0.4764689880686539,0.25833943799480186,0.057692307692307696,515524.34340899996,1,3.250200910441764
4578.9304059999995,11228.913438,9796.63006,24994.133835,174.196568,9463.818047057694,5652.433767799766,0.28072283594999997,0.7324829856000001,0.3933091912400001,1.0,0.017419656800000002,0.496079238695577,0.2878823630964795,0.1346153846153846,492118.538447,1,-0.1318609205735788
3494.927738,11963.555637,9796.63006,25972.964571000004,1253.518945,9434.597427942308,6271.176390548218,0.2690808013749999,0.7265803412999999,0.40022718031250004,1.0,0.0501407578,0.48377471975730774,0.2870035229251447,0.1346153846153846,490599.06625300006,1,0.45127374239340856
4965.8289,12773.91601,9299.1583165,30174.822555000002,412.818599,9854.436799865383,7043.616722453035,0.2691683391,0.6177725889200001,0.3974096427125,1.0,0.0412818599,0.4817550379424039,0.26349530298570234,0.09615384615384616,512430.71359299996,1,2.0667689577790425
4925.9713440000005,11228.913438,9796.63006,24528.374986000003,412.818599,9509.92664678846,5700.661269738416,0.29762499268,0.61320937465,0.41536338082000007,1.0,0.0412818599,0.5020688569124039,0.2739027257964562,0.15384615384615385,494516.185633,1,-0.8178464268363426
4658.286089,12708.545818999999,9422.354779,24370.044188000003,1228.825863,9573.196436826924,5821.169890548552,0.2810624383,0.69322271196,0.45095660148750005,1.0,0.07342254447999999,0.5020774900479809,0.26963138349370125,0.11538461538461539,497806.214715,1,1.838900305719775
3300.347885,15444.314723000001,7915.625733500001,34823.145015999995,0.0,9940.900182442309,7705.054545707368,0.2606559273,0.6751296740399999,0.49142659654,1.0,0.0,0.4837997143916347,0.2679044155980578,0.07692307692307693,516926.80948700005,1,2.005674631055104
3494.927738,12990.903776999998,10000.0,28976.274500000003,0.0,9704.529232115385,6448.871137239348,0.28072283594999997,0.7835984022000001,0.4716468188775,1.0,0.0,0.5078213739798078,0.29950490666906227,0.17307692307692307,504635.52007,1,-2.8020176766372034
4474.855346,11999.682452000001,8570.309292000002,29171.319876999998,1754.3772920000001,9632.755789673076,6520.1427864888265,0.26596495565,0.7194149303,0.4361213951875,1.0,0.0782545846,0.49154661794769233,0.267824494681687,0.09615384615384616,500903.301063,1,2.7421528015171344
5122.422431,11411.318352,9493.476794999999,25715.646870000004,1228.825863,9517.822955538462,5745.516175762081,0.2861676967,0.63065006496,0.4535417144625,1.0,0.11941578768,0.5001088794158655,0.26684641010602544,0.11538461538461539,494926.793688,1,2.7098063548939995
3670.233297,11365.698319000001,8794.213338,29171.319876999998,0.0,9576.473433903846,7100.983513399443,0.2606559273,0.729282996925,0.4142871009725,1.0,0.0,0.4889651718947115,0.2920447480444111,0.11538461538461539,497976.618563,1,0.5263846902267013
3973.1140800000003,12892.387579000002,9711.421505499999,31924.544963000004,1534.366349,9693.372471365386,6723.450478703406,0.274232504325,0.7133568116250001,0.41764688386250004,1.0,0.07342254447999999,0.49164107750211544,0.2773026258404028,0.11538461538461539,504055.36851100007,1,1.838900305719775
3303.608101,12401.272955,8487.236134499999,30806.251751000003,719.86956,9847.844920211539,7272.579329864556,0.27484203316,0.7133568116250001,0.4089364768,1.0,0.071986956,0.4886806373919231,0.27072953018330037,0.07692307692307693,512087.935851,1,3.291638789637193
4925.9713440000005,14063.338004999998,8315.9665555,33500.557476,0.0,9730.528920903847,7309.585546015246,0.2880219632,0.6134342356799999,0.49879549070499996,1.0,0.0,0.49562789540634616,0.2734766775548521,0.09615384615384616,505987.503887,1,1.3399941576823229
3300.347885,12951.433045,9673.4335975,34823.145015999995,174.196568,9821.337261692308,7254.545844606512,0.2691683391,0.71999158404,0.48295319104,1.0,0.017419656800000002,0.49360417562278847,0.290739441144887,0.11538461538461539,510709.537608,1,0.8296775409648824
3508.7223830000003,13995.073004999997,9299.1583165,27564.649762,0.0,9676.968928057693,6985.953163292397,0.2690808013749999,0.6734182613500002,0.44522101144,1.0,0.0,0.4885181768110577,0.28082178401149355,0.09615384615384616,503202.3842590001,1,1.3399941576823229
3670.233297,11999.682452000001,8748.732894,29980.443728000002,0.0,9702.88638648077,7398.065789850637,0.26096603732,0.7403594309,0.4058365628125,1.0,0.0,0.48790022425317303,0.28693412087397757,0.09615384615384616,504550.09209700004,1,1.3399941576823229
3300.347885,12515.529399000001,7749.386005999999,33841.130778,982.392587,9790.354409769232,8118.7490928668085,0.25699838484,0.6834020321,0.377231462725,1.0,0.0501407578,0.4671152203208654,0.27779285253601865,0.09615384615384616,509098.429308,1,2.2264216713874916
3538.9564120000005,12697.825337999999,8819.2676975,32109.698027,0.0,9670.682823057692,7301.294720817734,0.2690808013749999,0.6228344892,0.43274579705000005,1.0,0.0,0.47638123940740384,0.27999762352395746,0.11538461538461539,502875.50679899997,1,0.5263846902267013
4897.605872,11999.682452000001,9796.63006,30959.866947,174.196568,9564.779370423077,6320.159857633903,0.2691683391,0.6228344892,0.45340690595,1.0,0.017419656800000002,0.49784690042673085,0.283224299509932,0.1346153846153846,497368.527262,1,-0.1318609205735788
3367.471725,11943.629199,9292.349724,31431.72167000001,982.392587,9684.015119923077,7238.454979320198,0.2861676967,0.648512651425,0.39218782747500003,1.0,0.0501407578,0.4742163603312501,0.26918369935727626,0.11538461538461539,503568.786236,1,1.4128122039318698
3303.608101,12951.433045,7868.3276535,34637.23771700001,0.0,9704.764147423079,7550.289362027725,0.28072283594999997,0.7133568116250001,0.3974096427125,1.0,0.0,0.4828065872121155,0.2768626414002961,0.09615384615384616,504647.73566600005,1,1.3399941576823229
4925.9713440000005,12515.529399000001,8791.905913999999,33480.305782,0.0,9678.479417980769,7314.888998781643,0.2671039249,0.70048267325,0.42915890118,1.0,0.0,0.48814613695221154,0.27981040151732983,0.11538461538461539,503280.929735,1,0.5263846902267013
3300.347885,15095.880804,9775.1185675,31924.544963000004,0.0,9722.154515538463,7295.83650714218,0.2645849385599999,0.6968130284999999,0.43919318941249996,1.0,0.0,0.4834610656052885,0.30074126602160955,0.1346153846153846,505552.0348080001,1,-0.4351537713117599
3538.9564120000005,12406.471500999998,9796.63006,28391.842224000004,1253.518945,9709.868116403846,6031.440111609004,0.2861676967,0.7491598996,0.41388607987250003,1.0,0.0501407578,0.5049721594631731,0.27784761487105014,0.09615384615384616,504913.14205300005,1,2.2264216713874916
3670.233297,12515.529399000001,8045.000824999999,31579.335932000005,0.0,9768.395948365387,7913.985964161553,0.23764484085000004,0.700537219925,0.4380068298925,1.0,0.0,0.4699753985783654,0.27118542443088106,0.07692307692307693,507956.5893150001,1,2.005674631055104
4474.855346,12371.112857,9673.4335975,32614.566559000003,1228.825863,9484.840897596154,6263.662796505066,0.2691683391,0.6421072732,0.41388607987250003,1.0,0.0782545846,0.4962484826807693,0.2839886440979627,0.1346153846153846,493211.72667500004,1,0.9670048725230513
5205.955655000001,11943.629199,9796.63006,25966.402208,1253.518945,9703.567481903847,5963.490179204266,0.28072283594999997,0.7574731684,0.44850314711250006,1.0,0.0501407578,0.511731464669327,0.27951153647931376,0.11538461538461539,504585.509059,1,1.4128122039318698
4925.9713440000005,12951.433045,8558.490150999998,30174.822555000002,0.0,9727.923079884615,6996.542901706686,0.27484203316,0.7133568116250001,0.41388607987250003,1.0,0.0,0.490861161695577,0.2793199586177046,0.11538461538461539,505852.000154,1,0.5263846902267013
4658.286089,12951.433045,9775.1185675,28823.511793,0.0,9618.064234942307,6405.64407044052,0.28072283594999997,0.6861668077,0.44299836576,1.0,0.0,0.4914047294879808,0.28105504495390965,0.1346153846153846,500139.340217,1,-0.4351537713117599
4925.9713440000005,12963.193242,9105.019536,30952.71210100001,982.392587,9808.160485230768,6294.522049456838,0.28294100892,0.6611559937,0.4693056536375,1.0,0.0982392587,0.49870774244932703,0.24720296175094106,0.09615384615384616,510024.345232,1,3.1174629067328166
3494.927738,15110.307228000001,9445.352095999999,24180.346483,0.0,9549.920541769232,6796.984785012033,0.27516343390000003,0.7399288248000001,0.4464609701625001,1.0,0.0,0.496796622580577,0.3055715342087252,0.15384615384615385,496595.86817200005,1,-1.544621226933062
4513.39451,12515.529399000001,9896.499303499999,30774.713883,0.0,9727.640974826923,6954.590662888655,0.27516343390000003,0.6332189104500001,0.45083291736,1.0,0.0,0.48345618502336546,0.2747826017935667,0.15384615384615385,505837.330691,1,-1.544621226933062
3303.608101,13974.333053999999,9239.389204,34835.54162,0.0,9788.78317678846,7673.654903794622,0.2579501435,0.6900369358,0.47290795349000003,1.0,0.0,0.4915392670860577,0.2942048963207154,0.11538461538461539,509016.72519299993,1,0.5263846902267013
3508.7223830000003,12847.745143,9194.2732775,34484.47501000001,1534.366349,9719.706958423078,7013.685275463175,0.27484203316,0.6177725889200001,0.3974096427125,1.0,0.14034889532,0.4800322199274039,0.2580852590368455,0.09615384615384616,505424.76183800003,1,3.933411944819543
4128.41296,12708.545818999999,8570.309292000002,34823.145015999995,0.0,9848.624332019232,7723.641665625479,0.28154979630000004,0.6861668077,0.4317576613100001,1.0,0.0,0.48261353299307697,0.2823476719812593,0.1346153846153846,512128.465265,1,-0.4351537713117599
4885.647336,12515.529399000001,9796.63006,28391.842224000004,1258.512849,9698.017792557694,5986.291739713541,0.2861676967,0.7491598996,0.43355507931000004,1.0,0.1258512849,0.5044625598761538,0.27300076416888674,0.11538461538461539,504296.92521300004,1,2.834912846164888
4474.855346,11943.629199,9415.5461865,28714.530116000005,412.818599,9582.51146678846,6534.086890428838,0.28037567587999995,0.6329240375999999,0.4196930213350001,1.0,0.0412818599,0.48617544105596155,0.274102966617083,0.1346153846153846,498290.596273,1,0.29162102878495944
4925.9713440000005,13078.597973,9299.1583165,26616.975419999995,0.0,9460.983222192308,6704.954287014882,0.2690808013749999,0.6861668077,0.47158544318750006,1.0,0.0,0.49213445312990384,0.30092275673229274,0.15384615384615385,491971.127554,1,-1.544621226933062
3937.045713,11943.629199,9292.349724,34823.145015999995,412.818599,9720.18720775,7471.371117365261,0.2691683391,0.7133568116250001,0.39550798965,1.0,0.0412818599,0.4698542575966347,0.28050481324521576,0.09615384615384616,505449.734803,1,2.0667689577790425
4287.736044,13995.073004999997,9201.752333,34823.145015999995,1550.762764,10028.316583634616,7101.523770562022,0.2861676967,0.6861668077,0.4469131109925,1.0,0.07342254447999999,0.4904825982896155,0.24091167171655903,0.019230769230769232,521472.46234900004,1,4.42765770216948
4513.39451,12524.302884000002,7307.4569165,33408.15927100001,0.0,9867.134856615385,8097.291242268281,0.26791406304,0.6332189104500001,0.46566337454,1.0,0.0,0.47292213694538454,0.25747990375182256,0.07692307692307693,513091.012544,1,2.005674631055104
3300.347885,14063.338004999998,8904.365316,34823.145015999995,0.0,9877.964489865386,7547.169217354196,0.24984468815,0.6861668077,0.48295319104,1.0,0.0,0.4898295507586538,0.28747672215473724,0.11538461538461539,513654.15347300004,1,0.5263846902267013
4224.839677,16512.392001,8370.2731605,24790.722454,0.0,9767.690746384615,7055.4049886492285,0.27516343390000003,0.63065006496,0.5001021719925001,1.0,0.0,0.48550586035413457,0.2722460379705659,0.11538461538461539,507919.91881199996,1,0.5263846902267013
4128.41296,11999.682452000001,9018.8521995,35008.29808,174.196568,9682.570427807692,7338.946318541659,0.25699838484,0.7324740598000001,0.3974096427125,1.0,0.017419656800000002,0.48166141881586544,0.29589002548017473,0.07692307692307693,503493.662246,1,2.3089674817932853
3973.1140800000003,11963.555637,9796.63006,28162.556354000008,1229.993077,9478.627183519231,6001.297112817063,0.28154979630000004,0.7040639088500001,0.39012517695000004,1.0,0.11941578768,0.4989600594812501,0.28760422803128255,0.15384615384615385,492888.613543,1,0.6388004377342362
3829.389459,15220.825494,8755.906002,26892.974017,0.0,9858.577969788463,7323.6443015664345,0.28072283594999997,0.672324350425,0.43274579705000005,1.0,0.0,0.477431960794327,0.2770228117977032,0.11538461538461539,512646.05442900007,1,0.5263846902267013
3538.9564120000005,12524.302884000002,8280.082042,33590.516608000005,0.0,9787.761799423079,7705.717612544579,0.2880219632,0.7140206670500001,0.45176354666000007,1.0,0.0,0.48601299988221147,0.28243096323391753,0.11538461538461539,508963.61357000005,1,0.5263846902267013
3937.045713,15146.104012,8026.792253,33500.557476,0.0,9928.535203,7683.229597262089,0.28072283594999997,0.655056261025,0.43270841432,1.0,0.0,0.47148019049730777,0.26296203619352676,0.07692307692307693,516283.830556,1,2.005674631055104
5124.69654,12524.302884000002,9074.319894499999,31863.213658000008,982.392587,9916.204060038463,7031.416234073695,0.2758667591,0.655056261025,0.45377974706000007,1.0,0.0982392587,0.49312161977653857,0.2521280499229162,0.09615384615384616,515642.61112200003,1,3.1174629067328166
4925.9713440000005,12951.433045,9140.4627955,34650.388556,0.0,9926.844983634615,7565.090800477589,0.28072283594999997,0.68971494412,0.4231655792400001,1.0,0.0,0.4871178646723078,0.2680642571876875,0.09615384615384616,516195.939149,1,1.3399941576823229
3748.598797,12697.825337999999,8906.314233500001,35008.29808,0.0,9744.956521346154,7847.198055855519,0.24717662652,0.7155058122999999,0.41863416885000004,1.0,0.0,0.472309137209327,0.28942000406554574,0.09615384615384616,506737.73911,1,1.3399941576823229
3937.045713,12951.433045,9673.4335975,28534.272465000002,174.196568,9802.559730769231,6922.365186215811,0.2691683391,0.6968130284999999,0.43274579705000005,1.0,0.017419656800000002,0.4905178612187501,0.28758515102770016,0.11538461538461539,509733.106,1,0.8296775409648824
2880.2196320000003,14989.613112,8906.314233500001,29762.118148,0.0,9724.70579148077,7455.39345694926,0.27141601155,0.7005505008000001,0.49473426015,1.0,0.0,0.48756059139307695,0.2931085900416102,0.07692307692307693,505684.70115700003,1,2.005674631055104
3538.9564120000005,12951.433045,8677.502433000001,35429.732282000004,174.196568,9915.992114115385,8045.794534070229,0.28072283594999997,0.5843727875599999,0.41923379676000005,1.0,0.017419656800000002,0.46503811665298084,0.2521062783971426,0.038461538461538464,515631.589934,1,3.1965414462903263
3973.1140800000003,14584.607923000001,9800.5749425,33408.15927100001,412.818599,9739.813622019232,6948.173597395123,0.2691683391,0.6332189104500001,0.4148733648600001,1.0,0.0412818599,0.4842384465499039,0.28399393455384053,0.1346153846153846,506470.308345,1,0.29162102878495944
3395.1194809999997,12515.529399000001,8705.265964,33500.557476,0.0,9648.21770798077,7585.560231380727,0.25699838484,0.6566905158000002,0.418457422975,1.0,0.0,0.4706841502883654,0.28134753720021105,0.09615384615384616,501707.320815,1,1.3399941576823229
4513.39451,11943.629199,9041.2709055,37570.44122500001,412.818599,9851.82262396154,7346.25778896672,0.2691683391,0.7023011928,0.40604788900000005,1.0,0.0412818599,0.48402229169798083,0.2650103795371635,0.07692307692307693,512294.77644600003,1,2.7324494311518235
4421.8583069999995,12515.529399000001,8136.7276015,30959.866947,0.0,9622.218223326923,7468.464933628584,0.2449157515,0.71316134976,0.4301476673125,1.0,0.0,0.4806826860063461,0.29853892702686263,0.11538461538461539,500355.34761299996,1,0.5263846902267013
4513.39451,14879.217122999999,8904.365316,28104.015481999995,0.0,9706.512243480769,6473.792181392223,0.2861676967,0.6751296740399999,0.46341399462,1.0,0.0,0.4957390690351924,0.2678007448372296,0.09615384615384616,504738.63666099997,1,1.3399941576823229
5193.210289,12951.433045,9673.4335975,28823.511793,1534.366349,9802.198810865386,6020.321483887702,0.28072283594999997,0.6861668077,0.47701538186000003,1.0,0.15343663489999998,0.5003757948662501,0.24671616749318523,0.07692307692307693,509714.338165,1,4.859997959962969
4242.324626,13574.339366999999,8796.759025000001,30952.71210100001,0.0,9814.393136711538,6960.118197980069,0.29931851208,0.705389038925,0.43718821258,1.0,0.0,0.4973954570524039,0.26796857902274207,0.057692307692307696,510348.443109,1,2.523426110345045
3300.347885,12951.433045,9825.8725885,32729.167012,0.0,9900.45407371154,6939.721777492709,0.29488825402499996,0.7399288248000001,0.48295319104,1.0,0.0,0.4915809997851924,0.28325513628027743,0.09615384615384616,514823.6118330001,1,1.3399941576823229
3494.927738,14368.71639,7627.768375999999,32935.452059,0.0,9850.561269346153,7842.9784247729585,0.2671039249,0.7014982612,0.48819717230000004,1.0,0.0,0.48916683563105773,0.2830503614893492,0.057692307692307696,512229.186006,1,2.523426110345045
4884.018754,12562.224745000001,8843.000611,31924.544963000004,1258.512849,9882.116205,7072.2450079511655,0.28072283594999997,0.6477181874250001,0.46451623433,1.0,0.07342254447999999,0.48612017454375006,0.24961975331349595,0.07692307692307693,513870.04266000004,1,3.318190246548178
3829.389459,14063.338004999998,9194.1881325,34823.145015999995,0.0,9840.394321807693,6864.24983490074,0.2880219632,0.6611559937,0.46874511999,1.0,0.0,0.4925564807739423,0.2642966497913828,0.09615384615384616,511700.5047340001,1,1.3399941576823229
5392.886606999999,11999.682452000001,9273.842915000001,34823.145015999995,412.818599,9803.338340576924,6463.95967546336,0.28072283594999997,0.6861668077,0.46385248622,1.0,0.0412818599,0.5039774696764423,0.27043677321294884,0.11538461538461539,509773.59371000004,1,1.2531594903234207
3937.045713,13123.270798,9673.4335975,30952.71210100001,412.818599,9788.158692519231,6417.05225962522,0.28072283594999997,0.68971494412,0.4239531010875,1.0,0.0412818599,0.49340718962365393,0.26236742034000204,0.07692307692307693,508984.25201100006,1,2.7324494311518235
5392.886606999999,14584.607923000001,9796.63006,22874.574596000006,412.818599,9771.346411076924,5754.628346839398,0.28294100892,0.71999158404,0.46538791194999996,1.0,0.0412818599,0.5131691811629808,0.2718222589177481,0.07692307692307693,508110.013376,1,2.7324494311518235
5392.886606999999,12515.529399000001,9290.705055,33500.557476,982.392587,9687.690282903846,6109.991569056645,0.27484203316,0.69550331392,0.47219669519,1.0,0.0982392587,0.5062859660314423,0.2662786532229741,0.11538461538461539,503759.89471100003,1,2.3038534392771948
4521.477989,15146.104012,8508.337843000001,30174.822555000002,0.0,9725.434862134616,7264.809364467361,0.25699838484,0.6277235801000001,0.49571531429999993,1.0,0.0,0.48447094699586535,0.2836172162173299,0.11538461538461539,505722.61283100006,1,0.5263846902267013
3395.1194809999997,15514.348437999997,6852.535575,29140.662275,0.0,9885.957260192306,8124.416327460093,0.2579501435,0.672324350425,0.4137970850125,1.0,0.0,0.46741301672480773,0.27109283924992295,0.057692307692307696,514069.77752999996,1,2.523426110345045
3395.1194809999997,12951.433045,8898.837335,34823.145015999995,0.0,9655.397775596155,7482.2279572059215,0.2606559273,0.69550331392,0.418457422975,1.0,0.0,0.4745116212100001,0.2870621162639046,0.11538461538461539,502080.684331,1,0.5263846902267013
3919.5387930000006,11999.682452000001,9041.2709055,25813.521361000003,0.0,9414.434076596155,6265.174859376772,0.2579501435,0.7616401171,0.4183844199625001,1.0,0.0,0.4967907052536539,0.2981325667388025,0.11538461538461539,489550.57198300003,1,0.5263846902267013
4890.432422,11943.629199,8675.5535155,34650.388556,0.0,9904.963968903847,7462.594599031263,0.27275334992,0.6611559937,0.47027350838000004,1.0,0.0,0.4905351978546154,0.26983981060166945,0.07692307692307693,515058.126383,1,2.005674631055104
2405.901241,14879.217122999999,9524.039749,30952.71210100001,0.0,9795.91542525,7781.510676770346,0.2182060351,0.68971494412,0.46148922376,1.0,0.0,0.46748533936125003,0.29796443029715397,0.11538461538461539,509387.602113,1,0.5263846902267013
3489.2475529999997,14116.961819,7408.715807500001,30453.775762000005,0.0,9838.718619365385,7993.041452474469,0.274232504325,0.748567758525,0.50174353548,1.0,0.0,0.4894927150576923,0.2979888840945737,0.11538461538461539,511613.368207,1,0.5263846902267013
2405.901241,15259.799503999999,8616.203042499998,29150.617655000005,0.0,9651.867422634616,7740.7963029746825,0.2182060351,0.68971494412,0.42081908575000004,1.0,0.0,0.4636635996243269,0.29948984494482156,0.1346153846153846,501897.10597699997,1,-0.4351537713117599
3606.662033,12370.521760000003,9299.1583165,30952.71210100001,0.0,9736.822508365385,7406.43940153924,0.2645849385599999,0.7005505008000001,0.44616220084,1.0,0.0,0.4880367574096154,0.2974519549491802,0.11538461538461539,506314.770435,1,0.5263846902267013
4132.812129,12524.302884000002,7989.3637530000005,37951.02360600001,0.0,9673.88287598077,7855.312853943579,0.2671039249,0.68971494412,0.41959741116000004,1.0,0.0,0.4840024854389423,0.30042525354499283,0.1346153846153846,503041.90955100005,1,-0.4351537713117599
3937.045713,12515.529399000001,9796.63006,30952.71210100001,1258.512849,9659.192727423078,6198.049142508016,0.2690808013749999,0.7399288248000001,0.39476464993,1.0,0.1258512849,0.49522840606086543,0.2727163769488149,0.09615384615384616,502278.02182600007,1,3.64852231362051
3120.776876,13637.051316,7507.844709500001,36613.67531800001,0.0,9747.137695692309,8594.73145931675,0.2623388404,0.7133568116250001,0.43620951659999996,1.0,0.0,0.4690341063994231,0.2956497471719899,0.07692307692307693,506851.16017600003,1,2.005674631055104
4132.812129,11228.913438,7632.8874614999995,33590.516608000005,623.873412,9798.712196,8073.28108524423,0.25699838484,0.6566905158000002,0.37936147200000003,1.0,0.0623873412,0.462509826954327,0.260622026808154,0.07692307692307693,509533.034192,1,3.1150395209044994
