t_lower_q,t_higher_q,t_median,t_max,t_min,t_mean,t_std,u_lower_q,u_higher_q,u_median,u_max,u_min,u_mean,u_std,congestion,throughput,num_sample,reward
6176.257892,12768.510983000002,9459.937908,34677.856939000005,0.0,9797.119944788461,6753.230757594767,0.24705031568,0.74088414504,0.5082892240749999,1.0,0.0,0.5025487548794231,0.31157785198255983,0.1346153846153846,509450.237129,2,-0.4351537713117599
3385.9457965,10914.336325000002,10000.0,38781.690963,0.0,9549.936085403846,7546.491289109813,0.2234473216,1.0,0.44432933477000003,1.0,0.0,0.5139877447248076,0.36123113045007166,0.25,496596.67644099996,2,-9.310893416282173
2061.7313940000004,14107.630663,8116.937762750001,40000.0,0.0,9298.101183971155,8559.065715360126,0.13376598056,0.8205301553000001,0.452897837575,1.0,0.0,0.4662366574483173,0.3608008565530772,0.21153846153846154,483501.26156650006,2,-5.760597558294008
2176.616795,13288.963980499999,7486.254628,35905.129591000004,0.0,9670.493679466344,9392.869786884638,0.13705582770000002,0.8537167029199998,0.48084612917499997,1.0,0.0,0.4858851397330289,0.3583404512284292,0.17307692307692307,502865.67133224994,2,-2.8020176766372034
2952.8715665,13711.953378999999,8810.093415250001,33347.215299999996,0.0,9431.56530814423,7545.873245388935,0.24556737917499996,0.8006161057,0.40281265694,1.0,0.0,0.47951490519600964,0.3071162989037867,0.1346153846153846,490441.3960235,2,-0.4351537713117599
3251.8125814999994,15109.437773999995,9123.47328975,35970.62354399999,0.0,9863.532753471152,8274.841969655354,0.20920703050000003,0.7730616602,0.5256406550874999,1.0,0.0,0.49362371037557684,0.3282154354923907,0.1346153846153846,512903.70318049996,2,-0.4351537713117599
2154.929763,11108.762954,8025.158346000001,40000.0,0.0,9793.740403413462,9913.151617043102,0.1311746627,0.86318699265,0.43514904906999996,1.0,0.0,0.4856750619819231,0.35944930876218606,0.19230769230769232,509274.5009775,2,-4.207343120424186
4043.7156300000006,11341.891092000002,8515.420292499999,38275.879373,0.0,9400.45868603846,7602.122097617376,0.21410914177499998,0.7243574744800001,0.40691438735,1.0,0.0,0.4687846097551922,0.32130943151072605,0.1346153846153846,488823.851674,2,-0.4351537713117599
2095.142581,15125.659918999998,8972.236423999999,40000.0,0.0,9725.272669240383,9010.162933052825,0.19492500079999997,0.72075230164,0.45074832695,1.0,0.0,0.46127908829971154,0.33251163717539794,0.1346153846153846,505714.17880049994,2,-0.4351537713117599
4113.042123,13437.709921999998,10000.0,28829.424231499997,0.0,9841.480133033652,7345.832540329036,0.25129437435,0.7730616602,0.47891434756,1.0,0.0,0.49381681834233176,0.33176664305240816,0.17307692307692307,511756.96691774996,2,-2.8020176766372034
2910.9111144999997,10796.050477,8549.36779725,34156.769389500005,0.0,9552.600390826925,8524.03018021677,0.141191742325,0.8636889603799999,0.5298203968874999,1.0,0.0,0.5109826831705289,0.36662415059823006,0.17307692307692307,496735.2203230001,2,-2.8020176766372034
3567.4403,13493.656,9011.038860749999,31243.603830000004,0.0,9479.509012298076,7190.664089988961,0.24061885019999998,0.7625886999599999,0.45184350255,1.0,0.0,0.487514276443125,0.32852264464217273,0.15384615384615385,492934.4686395,2,-1.544621226933062
2350.7930130000004,11843.255362999995,8319.975455,37275.57052100001,0.0,10011.64179666346,9859.003841314983,0.1504546898,0.8179121833000002,0.42888953554374987,1.0,0.0,0.47454038858596154,0.3536628442768427,0.11538461538461539,520605.3734264999,2,0.5263846902267013
2350.7930130000004,10147.588561000002,8022.1019909999995,29608.579338,0.0,9130.055807153847,7561.609306058154,0.143189094325,0.7953371718800001,0.365279542175,1.0,0.0,0.47335599766346154,0.3632582905183179,0.19230769230769232,474762.901972,2,-4.207343120424186
3687.010685,10000.0,8879.2017315,31788.000081,0.0,9406.441985951922,7412.8295850662025,0.20394701796,0.93973026638,0.45529211122499996,1.0,0.0,0.5158664771791827,0.3456605926394628,0.19230769230769232,489134.98326949996,2,-4.207343120424186
2802.782033,12861.751733999998,9874.12803075,36819.4781325,0.0,9760.695173355769,8208.058905537015,0.18332884942499997,0.8212990887,0.4060093092599999,1.0,0.0,0.47763671329245194,0.3415781840604668,0.15384615384615385,507556.14901449997,2,-1.544621226933062
2540.906504,12384.245277999999,7943.164797,37350.981297,0.0,9589.043501504808,8490.1932572971,0.154567012,0.8609922226000001,0.49195141491875005,1.0,0.0,0.49271711203249996,0.35117061379334924,0.17307692307692307,498630.26207825,2,-2.8020176766372034
1008.3902959999999,12168.347334499998,10000.0,31201.6322605,0.0,9177.88952460577,8222.403570521063,0.06465668547999999,0.7602567290400001,0.46854499833999996,1.0,0.0,0.4656120113728846,0.3624633168694581,0.21153846153846154,477250.2552795,2,-5.760597558294008
2092.070305,12158.846882999998,8813.8001305,38257.389279,0.0,9671.353712384614,9333.260435650236,0.12684485701250003,0.7896816657249999,0.46765072475749997,1.0,0.0,0.48014265300076925,0.34980529337035604,0.15384615384615385,502910.3930439999,2,-1.544621226933062
1008.3902959999999,13521.156214000002,8554.7600175,36573.55863249999,0.0,8954.722696288462,8304.446223522305,0.10083902959999999,0.9143389658124997,0.38485357989375,1.0,0.0,0.45682881750206733,0.37876259760502234,0.19230769230769232,465645.58020699996,2,-4.207343120424186
3667.462855,12871.730296,9766.345569,36105.11841349999,0.0,9525.817200855769,7859.377409186952,0.240634773,0.6836755147999999,0.499208817095,1.0,0.0,0.4858213105148557,0.31621481399092505,0.15384615384615385,495342.49444449996,2,-1.544621226933062
2340.46355175,10000.0,8349.394099250001,36393.176648500004,0.0,8556.843001826925,7875.114108820512,0.1311746627,1.0,0.36098028245,1.0,0.0,0.4900097901114904,0.3916234184273039,0.28846153846153844,444955.83609500004,2,-13.452905250601695
2879.6923975,12021.0843945,9334.05793275,39867.636131499996,0.0,9757.54610114423,8595.813685793004,0.17664569145,0.8121579884399999,0.45050923528125,1.0,0.0,0.49040911497374995,0.33341515426008905,0.1346153846153846,507392.39725949994,2,-0.4351537713117599
2830.992308,13311.351184999998,9269.285523333332,40000.0,0.0,9515.45479715064,8480.760137201758,0.1605544335,0.9633794683666667,0.51092410355,1.0,0.0,0.49798562680828523,0.3749743824874051,0.19230769230769232,494803.6494518333,2,-4.207343120424186
2223.8906915,12248.934323999998,6759.129092000001,40000.0,0.0,9711.643099596153,9847.352844534651,0.12684485701250003,0.828442542975,0.41167906756499995,1.0,0.0,0.47379454208576927,0.3563194064630948,0.23076923076923078,505005.44117899996,2,-7.461780990246672
2743.2725185000004,11561.854489500001,8949.174402749999,35296.883629,0.0,9168.628152966347,8395.591794760127,0.14341839739999998,0.8669464234750002,0.40375996005750003,1.0,0.0,0.46000653698149035,0.34749714593895115,0.19230769230769232,476768.66395425,2,-4.207343120424186
1263.888796,13450.612114,7734.4818780000005,40000.0,0.0,9850.804671567308,10733.77005642372,0.06656463552,0.9235164279999999,0.34662299646249994,1.0,0.0,0.46465686737413464,0.39283088274579836,0.17307692307692307,512241.8429215,2,-2.8020176766372034
2517.352628,11086.141386500001,8776.096264,40000.0,0.0,9831.779913067308,9550.45054850548,0.1925202312,0.9454262732875004,0.42269820433125,1.0,0.0,0.4928626998163942,0.3556842329390489,0.19230769230769232,511252.55547950004,2,-4.207343120424186
2092.070305,13339.226230000002,8545.011634499999,35909.34115800002,0.0,9304.410341778846,8066.0654058938035,0.153754957,0.7294798958,0.48456643043750003,1.0,0.0,0.46070533050427886,0.34632373519150245,0.17307692307692307,483829.3377725,2,-2.8020176766372034
3706.020733,10051.774974,8277.041323000001,28333.4028985,0.0,9011.306057423077,7140.880584173352,0.18180872249999996,0.8137637992,0.46612846359999993,1.0,0.0,0.4978003715327884,0.34585770886976125,0.17307692307692307,468587.914986,2,-2.8020176766372034
1491.536298,11230.188378999997,9383.6149325,37414.99824849999,0.0,9697.585795038462,9695.614592825807,0.13705582770000002,0.8953065297500001,0.32100867835249997,1.0,0.0,0.4684554835273558,0.37820317681090393,0.15384615384615385,504274.461342,2,-1.544621226933062
2517.352628,11472.7283365,8995.4928905,33704.35967599999,0.0,9439.601990115383,8126.669042643994,0.21437740345000003,0.8426089918999998,0.43611738115312504,1.0,0.0,0.4872374265373798,0.3501759227090392,0.17307692307692307,490859.30348599993,2,-2.8020176766372034
1605.544335,12823.243370000002,9671.4263965,40000.0,0.0,9663.20617123077,9940.403307600101,0.10163626016,1.0,0.4374980733800001,1.0,0.0,0.5062593736558655,0.40577486079503966,0.2692307692307692,502486.720904,2,-11.307934836400516
618.354599,10500.182667,9672.393453249999,40000.0,0.0,9396.270054336539,9729.159019570363,0.04562670228,0.9014227279000002,0.40216988887124994,1.0,0.0,0.4575712910763942,0.39220873718701244,0.21153846153846154,488606.0428255,2,-5.760597558294008
3030.828254,11397.959451,10000.0,39526.223692,0.0,9791.463080399037,8225.229187007846,0.1412200431,1.0,0.44922793016374996,1.0,0.0,0.503048315250625,0.36787259471112166,0.2692307692307692,509156.0801807499,2,-11.307934836400516
2350.7930130000004,10147.588561000002,8465.3739575,40000.0,0.0,9246.528744663463,8871.456153337793,0.17992430590000003,0.8426089919,0.382679664025,1.0,0.0,0.47350156153644224,0.35843778294883455,0.19230769230769232,480819.49472250004,2,-4.207343120424186
795.298768,10000.0,8013.705018000001,40000.0,0.0,9174.843017307692,9640.784504539708,0.04562670228,1.0,0.45999581451,1.0,0.0,0.47886190285312497,0.40388791141364627,0.2692307692307692,477091.8369,2,-11.307934836400516
2531.706155,10822.551187,9703.346104,40000.0,0.0,9689.711281822118,9051.510880794294,0.16241950551999998,0.9320488876000003,0.36719297904562503,1.0,0.0,0.4768269723875962,0.36054347549152393,0.19230769230769232,503864.9866547501,2,-4.207343120424186
4558.735881,11271.893215999999,8366.1976825,35902.756055499995,0.0,9444.959680682692,8017.8635568887,0.1691855829375,0.8975689013874999,0.47078264425000005,1.0,0.0,0.49837979556846157,0.3612044419851131,0.19230769230769232,491137.9033955,2,-4.207343120424186
3739.735542,12362.471561,8481.13796625,35228.690362000016,0.0,9663.86168216827,7652.772836085112,0.240634773,0.6869368593500002,0.4762304869,1.0,0.0,0.49552199235750005,0.3067588266303439,0.11538461538461539,502520.8074727501,2,0.5263846902267013
4185.071943,12467.484908,9954.53013575,26017.044360500004,0.0,9481.028117201924,6362.27859257902,0.2178948195,0.9235164279999999,0.38206129652125,1.0,0.0,0.502878192490577,0.34636949341158524,0.21153846153846154,493013.4620945,2,-5.760597558294008
